4191,037572740X,The Cold Six Thousand (Underworld USA #2),9780375727405,,,,ES,2002/6/11,Vintage,eng,false,49,4191,10022,24920,6230,317,2001/3/1,The Cold Six Thousand,book,2137,2454,1240,300,99,4.00,688,Paperback,,5422,251,James Ellroy,,,,,,2584,21,177,"american,americana,crime,dark,detective,fiction,historical,historical-fiction,history,literature,mystery,mystery-thriller,novels,politics,suspense,thriller,unfinished"
4196,0553058681,Narcissus and Goldmund,9780553058680,,,,ES,1971/1/1,Bantam Books (NY),,false,240,5954,68560,161095,38364,1658,1930/1/1,Narziß und Goldmund,book,17341,13387,5938,1330,368,4.20,312,,,237,23,Hermann Hesse,,,,,,22089,76,1101,"adult,classic-literature,classics,drama,european-literature,fiction,historical,historical-fiction,history,literary-fiction,literature,modern-classics,novels,philosophy,psychology,religion,school,spirituality,unfinished"
4201,996646445X,White Teeth,9789966464453,,,,ES,1989/12/29,East African Educational Publishers,,false,1,4201,211,93,26,4,1989/12/29,White Teeth,,8,5,8,4,1,3.58,120,Paperback,,26,4,Okot p'Bitek,,,,,,175,3,1,"fiction,literary-fiction"
4206,1402506813,White Teeth,9781402506819,,,,ES,,,eng,false,136,3711,220353,399868,106305,6426,2000/4/1,White Teeth,book,27406,40730,26616,8517,3036,3.76,,,,0,0,Zadie Smith,,,,,,91292,755,5381,"adult,adult-fiction,british-literature,classics,contemporary,drama,family,fiction,historical-fiction,humor,literary-fiction,literature,modern,modern-classics,novels,religion,school,unfinished"
4211,3257060653,Der Vorleser,9783257060652,,,,ES,,,eng,false,209,101299,232551,582773,155607,9369,1995/1/1,Der Vorleser,book,36369,61311,43008,11741,3178,3.75,,,,184,12,Bernhard Schlink,,,,,,51394,806,1769,"adult,adult-fiction,classics,contemporary,drama,fiction,historical,historical-fiction,history,literary-fiction,literature,love,modern-classics,movies,novels,romance,school,war"
4216,3518222635,Schiffbruch mit Zuschauer. Paradigma einer Daseinsmetapher,9783518222638,,,,ES,1997/5/27,Suhrkamp,ger,false,11,1845015,234,312,80,7,1979/1/1,Schiffbruch mit Zuschauer: Paradigma einer Daseinsmetapher,book,25,29,19,7,0,3.90,106,Hardcover,,6,0,Hans Blumenberg,,,,,,120,4,5,"philosophy,psychology"
4221,0875168167,The Guide to Dan Brown's the Solomon Key,9780875168166,,,,ES,2005/9/30,DeVorss & Company,en-US,false,3,4221,131,142,48,6,2005/1/1,The Guide to Dan Brown's The Solomon Key,book,7,10,14,8,9,2.96,183,Paperback,,29,2,Greg  Taylor,,,,,,49,0,,"fiction,novels"
4226,0781444403,The Gospel According to Dan Brown,9780781444408,,,,ES,2006/8/23,David C. Cook,,false,2,4226,40,17,7,1,2006/1/1,The Gospel According to Dan Brown,,0,1,2,3,1,2.43,237,Hardcover,,6,0,"Craig Bubeck,Jeff Dunn",,,,,,27,0,1,reference
4231,8497771281,Los Iluminati: La Trama y el Complot,9788497771283,,,,ES,2004/11/1,Obelisco,,false,1,4231,44,55,18,1,2004/10/2,Los Illuminati (The Illuminati),,4,3,4,4,3,3.06,159,Paperback,,18,1,Luis Miguel Martinez Otero,,,,,,23,0,,
4236,1931882525,Oracle of the Illuminati: Coincidence. Cocreation. Contact.,9781931882521,,,,ES,2006/3/1,Adventures Unlimited Press,,false,1,4236,83,78,19,3,2006/1/1,"Oracle of the Illuminati: Contact, Co-Creation, Coincidence",,10,5,1,2,1,4.11,238,Paperback,,19,3,William Henry,,,,,,55,1,1,history
4241,1579510027,Illuminati Papers,9781579510022,,,,ES,1997/12/11,Ronin Publishing (CA),en-US,false,9,4241,1418,2858,746,21,1980/1/1,The Illuminati Papers,book,221,250,214,50,11,3.83,168,Paperback,,697,20,Robert Anton Wilson,,,,,,470,10,13,"essays,fantasy,fiction,humor,literature,non-fiction,philosophy,politics,psychology,unfinished"
4246,0828815135,Sakrileg,9780828815130,,,,ES,2006/1/1,"GGP Media Gmbh, Germany",ger,false,418,968,2214383,6522030,1706818,44334,2003/3/18,The Da Vinci Code,book,544213,592606,364177,132188,73634,3.82,617,Hardcover,,69,4,Dan Brown,,,,,,247419,620,13216,"action,adult,adult-fiction,adventure,american,art,classics,contemporary,crime,detective,drama,fantasy,fiction,france,historical,historical-fiction,history,literature,movies,mystery,mystery-thriller,novels,realistic-fiction,religion,romance,suspense,thriller"
4251,0195307135,"Truth and Fiction in The Da Vinci Code: A Historian Reveals What We Really Know about Jesus, Mary Magdalene & Constantine",9780195307139,,,,ES,2006/5/18,"Oxford University Press, USA",en-US,false,24,4251,1390,2487,685,64,2000/1/1,"Truth and Fiction in The Da Vinci Code: A Historian Reveals What We Really Know about Jesus, Mary Magdalene, and Constantine",book,117,270,235,54,9,3.63,207,Paperback,,513,47,Bart D. Ehrman,,,,,,470,10,26,"christian,christianity,fantasy,fiction,historical,history,mythology,non-fiction,religion,theology"
4256,074757362X,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",9780747573623,,,,ES,2008/7/1,Bloomsbury UK,eng,false,157,5,2974051,10527971,2312488,45393,1999/7/8,Harry Potter and the Prisoner of Azkaban,book,1527031,574657,180555,22278,7967,4.55,480,Hardcover,,3115,147,J.K. Rowling,,,,,,194558,10503,32203,"adventure,childrens,classics,contemporary,fantasy,fiction,juvenile,magic,middle-grade,mystery,novels,paranormal,supernatural,teen,time-travel,urban-fantasy,witches,young-adult"
4261,1573223565,Songbook,9781573223560,,,,ES,2003/10/7,Riverhead Books,eng,false,44,4261,28278,43375,12177,537,2003/1/1,31 Songs,book,2415,4050,4131,1126,455,3.56,207,Paperback,,9796,334,Nick Hornby,,,,,,14308,270,162,"adult,biography,biography-memoir,contemporary,criticism,essays,fiction,funny,humor,literature,memoir,music,non-fiction,novels,short-stories"
4266,,31 Songs,,,,,ES,2003/6/28,Penguin,eng,false,44,4261,28278,43375,12177,537,2003/1/1,31 Songs,book,2415,4050,4131,1126,455,3.56,256,Paperback,,1280,93,Nick Hornby,,,,,,14308,270,162,"adult,biography,biography-memoir,contemporary,criticism,essays,fiction,funny,humor,literature,memoir,music,non-fiction,novels,short-stories"
4271,0140285679,About a Boy,9780140285673,,,,ES,2000/1/1,Penguin Books,eng,false,154,4271,168353,445955,117506,3036,1998/5/11,About a Boy,book,24838,51962,33677,5857,1172,3.80,307,Mass Market Paperback,,106220,2110,Nick Hornby,,,,,,36663,172,682,"adult,adult-fiction,british-literature,chick-lit,classics,comedy,contemporary,drama,english-literature,family,fiction,film,funny,humor,literary-fiction,literature,love,modern,movies,music,novels,realistic-fiction,relationships,romance,school,young-adult"
4276,0670914266,31 Songs,9780670914265,,,,ES,2003/1/1,Viking Books,,false,44,4261,28278,43375,12177,537,2003/1/1,31 Songs,book,2415,4050,4131,1126,455,3.56,196,Hardcover,,126,13,Nick Hornby,,,,,,14308,270,162,"adult,biography,biography-memoir,contemporary,criticism,essays,fiction,funny,humor,literature,memoir,music,non-fiction,novels,short-stories"
4281,3442449332,Der Medicus. Sonderausgabe.,9783442449330,,,,ES,,,ger,false,137,4692,64105,141118,32314,1746,1986/8/7,The Physician,book,17373,10597,3408,705,231,4.37,690,,,32,3,Noah Gordon,,,,,,24833,49,2488,"adult,adventure,american,classics,drama,fantasy,fiction,historical,historical-fiction,history,literature,medical,medieval,novels,religion,romance,travel"
4291,0197227279,A History of the County of Middlesex: Volume IV: Elthorne Hundred (Continued) and Gore Hundred (Part),9780197227275,,,,ES,1971/2/1,Victoria County History,,false,1,4291,1,0,0,0,1971/1/1,A History of the County of Middlesex: Volume IV (Victoria County History),,0,0,0,0,0,0.00,330,Hardcover,,0,0,,,,J.S. Cockburn,,,1,0,,
4296,1413484468,A Reader's Companion to Infinite Jest,9781413484465,,,,ES,2005/5/9,Xlibris Corporation,,false,1,4296,170,151,43,6,2005/5/9,A Reader's Companion to Infinite Jest,,6,20,9,6,2,3.51,320,Paperback,,43,6,William Dowling,,,,,,108,2,6,non-fiction
4301,0316729701,Scar Tissue,9780316729703,,,,ES,2008/1/1,Sphere,en-GB,false,16,96647,95198,227741,55479,2415,2004/1/1,Scar Tissue,book,23069,19450,9631,2374,955,4.10,465,Unknown Binding,,187,26,"Anthony Kiedis,Larry Sloman",,,,,,32515,31,1843,"adult,american,autobiography,biography,biography-memoir,contemporary,memoir,music,non-fiction,unfinished"
4306,0747574618,Ash Wednesday,9780747574613,,,,ES,,,,false,30,563805,4022,7850,2387,224,2002/1/1,Ash Wendesday,book,251,718,961,383,74,3.29,,,,56,4,Ethan Hawke,,,,,,1005,18,37,"adult,adult-fiction,american,americana,contemporary,fiction,literature,novels,realistic-fiction,romance,school"
4311,8423333647,Estado de Excitacion,9788423333646,,,,ES,,Destino Ediciones,,false,29,786267,4850,10065,3007,282,1996/1/1,The Hottest State,book,430,897,1101,445,134,3.35,,,,3,2,Ethan Hawke,,,,,,1165,22,17,"adult,adult-fiction,american,contemporary,drama,fiction,literature,love,novels,realistic-fiction,romance"
4316,8178980088,The Travels of the Prophet Ibrahim (Quran Stories for Little Hearts),9788178980089,,,,ES,,,en-US,false,1,4316,15,5,1,0,2001/9/3,The Travels of the Prophet Ibrahim (Quran Stories for Little Hearts S.),book,1,0,0,0,0,5.00,,,,1,0,Saniyasnain Khan,,,Achla Anand,,,12,0,,
4321,0748612165,Islamic Finance in the Global Economy,9780748612161,,,,ES,2000/7/12,Edinburgh University Press,,false,5,4321,86,92,25,0,2000/7/15,Islamic Finance in the Global Economy,book,4,14,3,3,1,3.68,252,Hardcover,,21,0,Ibrahim Warde,,,,,,49,0,5,"economics,non-fiction"
4326,0060094427,"End Game (Dreamland, #8)",9780060094423,,,,ES,2006/10/31,HarperTorch,eng,false,18,4326,950,1718,428,11,2006/10/31,"Dreamland: End Game (Dreamland, #8)",book,140,178,90,16,4,4.01,432,Mass Market Paperback,,317,7,"Dale Brown,Jim DeFelice",,,,,,309,8,15,"action,fiction,science-fiction,suspense,thriller,war"
4331,0007109660,"Dreamland (Dreamland, #1)",9780007109661,,,,ES,2001/7/2,HarperCollins Publishers Ltd,eng,false,24,4331,2668,5462,1401,36,2001/6/1,"Dreamland (Dreamland, #1)",book,433,512,362,69,25,3.90,375,Paperback,,1266,25,"Dale Brown,Jim DeFelice",,,,,,615,8,11,"action,adventure,fiction,mystery,suspense,thriller,war"
4336,0060934808,Dreamland: A Novel,9780060934804,,,,ES,,,,false,26,41014778,4859,5842,1578,194,1999/1/1,Dreamland ,book,364,596,450,120,48,3.70,,,,57,11,Kevin Baker,,,,,,2750,21,186,"american-history,contemporary,crime,fiction,historical,historical-fiction,history,literary-fiction,novels,unfinished,victorian"
4341,0451216776,Dispatch,9780451216779,,,,ES,2005/10/4,Signet,en-US,false,4,4341,2580,4625,1284,97,2005/10/4,Dispatch,book,268,438,416,123,39,3.60,386,Mass Market Paperback,,1251,96,Bentley Little,,,,,,951,27,29,"adult-fiction,american,fantasy,fiction,horror,mystery,paranormal,supernatural,suspense,thriller"
4346,0609808346,Dispatches from the Tenth Circle: The Best of the Onion,9780609808344,,,,ES,2001/9/4,Three Rivers Press,eng,false,2,4346,4951,14642,3486,30,2001/9/4,Dispatches from the Tenth Circle: The Best of the Onion,book,1516,1283,583,77,27,4.20,174,Paperback,,3440,30,"Carol Kolb,Robert D. Siegel,The Onion,Todd Hanson",,,,,,1196,11,7,"comedy,fiction,funny,history,humor,non-fiction,politics,reference,short-stories"
4351,0517095009,Winchell: A Novel,9780517095003,,,,ES,1992/11/3,Random House Value Publishing,,false,7,566179,105,144,47,4,2009/4/22,Walter Winchell: A Novel,book,5,9,20,10,3,3.06,,Hardcover,,0,0,Michael Herr,,,,,,38,0,1,"biography,fiction,historical-fiction,literature"
4356,0606249230,Cats That Roar!,9780606249232,,,,ES,,Turtleback Books Distributed by Demco Media,,false,3,4457271,19,12,3,1,1999/9/1,Cats That Roar!,book,1,1,1,0,0,4.00,,Hardcover,,0,0,Kimberly Weinberger,,,,,,7,1,,"animals,chapter-books,science"
4366,1855857766,The Food Doctor In The City: Maximum Health for Urban Living,9781855857766,,,,ES,2001/6/30,Collins  Brown,,false,1,4366,9,15,4,0,2001/6/30,The Food Doctor In The City: Maximum Health for Urban Living,,1,1,2,0,0,3.75,144,Paperback,,4,0,Ian Marber,,,,,,4,0,,
4371,0006552234,Catfish & Mandala: A Vietnamese Odyssey,9780006552239,,,,ES,,Not Avail,,false,15,4370,9799,19269,4872,529,1999/1/1,Catfish and Mandala: A Two-Wheeled Voyage through the Landscape and Memory of Vietnam,book,1412,2134,1062,223,41,3.96,344,Unknown Binding,,43,4,Andrew X. Pham,,,,,,4048,21,230,"adult,adult-fiction,adventure,autobiography,biography,biography-memoir,family,fiction,historical-fiction,history,literature,memoir,non-fiction,school,travel,war"
4376,038552207X,Revolutionary Wealth: How It Will Be Created and How It Will Change Our Lives,9780385522076,,,,ES,2007/6/12,Crown Business,,false,25,4375,1841,2149,557,55,2006/1/1,Revolutionary Wealth,book,176,191,136,43,11,3.86,490,Paperback,,46,8,"Alvin Toffler,Heidi Toffler",,,,,,1023,9,88,"business,economics,education,fiction,history,non-fiction,philosophy,politics,science,social,social-issues,society,sociology"
4381,0307347974,Fahrenheit 451,9780307347978,,,,ES,2004/10/1,DeBolsillo,spa,false,580,13079982,2145965,5521626,1386549,39429,1953/10/19,Fahrenheit 451,book,499684,502605,276887,74752,32621,3.98,175,Mass Market Paperback,,689521,14447,Ray Bradbury,,,,Alfredo Crespo,,6263,4857,20448,"adult,adult-fiction,american,classic-literature,classics,drama,dystopia,fantasy,fiction,high-school,literary-fiction,literature,modern-classics,novels,philosophy,politics,school,science-fiction,science-fiction-fantasy,speculative-fiction,young-adult"
4386,1415916195,Fahrenheit 451,9781415916193,,,,ES,2004/11/16,Books on Tape,,false,580,13079982,2145965,5521626,1386549,39429,1953/10/19,Fahrenheit 451,book,499684,502605,276887,74752,32621,3.98,6,Audio CD,,81,14,Ray Bradbury,,,,,Scott Brick,6263,4857,20448,"adult,adult-fiction,american,classic-literature,classics,drama,dystopia,fantasy,fiction,high-school,literary-fiction,literature,modern-classics,novels,philosophy,politics,school,science-fiction,science-fiction-fantasy,speculative-fiction,young-adult"
4391,1578067847,Conversations with Gabriel García Márquez,9781578067848,,,,ES,2005/11/9,University Press of Mississippi,,false,3,4391,298,472,118,3,2005/12/9,Conversations with Gabriel García Márquez (Literary Conversations Series),book,42,42,27,6,1,4.00,200,Paperback,,114,1,Gene H. Bell-Villada,,,,,,147,1,2,"international,literature,non-fiction"
4396,0791088391,Gabriel Garcia Marquez,9780791088395,,,,ES,2006/9/1,Chelsea House Publications,,false,2,4396,24,22,6,1,2006/1/1,Gabriel Garcia Marquez (The Great Hispanic Heritage),,2,1,2,1,0,3.67,112,Hardcover,,6,1,Susan Muaddi Darraj,,,,,,17,0,,"biography,reference"
4401,8420666149,Las Uvas De La Ira,9788420666143,,,,ES,2006/6/1,Alianza Editorial,,false,430,18114322,505261,2533578,641861,14922,1939/4/14,The Grapes of Wrath,book,253355,199768,116842,45309,26587,3.95,,Paperback,,4,0,John Steinbeck,,,,,,331877,2595,9977,"adult,adult-fiction,american,americana,classic-literature,classics,drama,family,fiction,high-school,historical,historical-fiction,history,literary-fiction,literature,modern-classics,novels,school,unfinished,young-adult"
4406,0142000655,East of Eden,9780142000656,,,,ES,2002/1/1,Penguin Books,eng,false,97,4406,760176,1649595,377887,16760,1952/1/1,East of Eden,book,214104,106850,42279,10184,4470,4.37,601,Paperback,Steinbeck Centennial Edition (US / CAN),355558,14574,John Steinbeck,,,,,,333346,1291,11882,"adult,adult-fiction,american,americana,classic-literature,classics,drama,family,fiction,high-school,historical,historical-fiction,history,literary-fiction,literature,modern-classics,novels,school,unfinished"
4411,0753806797,Eden in the East: The Drowned Continent of Southeast Asia,9780753806791,,,,ES,1999/7/1,Orion Publishing,eng,false,4,4411,490,396,100,18,1998/1/1,Eden in the East: The Drowned Continent of Southeast Asia,book,43,30,12,10,5,3.96,575,Paperback,,88,15,Stephen Oppenheimer,,,,,,299,2,26,"classics,historical,history,mythology,non-fiction,philosophy,reference,religion,science,theology"
4416,0814408346,John F. Kennedy on Leadership: The Lessons and Legacy of a President,9780814408346,,,,ES,2005/5/26,AMACOM/American Management Association,,false,9,392946,190,322,82,5,2005/1/1,John F. Kennedy On Leadership: The Lessons And Legacy Of A President,,22,35,23,1,1,3.93,228,Hardcover,,11,0,John A. Barnes,,,,,,66,1,15,"biography,business,economics,history,leadership,non-fiction,politics"
4421,032110143X,John F. Kennedy and a New Generation,9780321101433,,,,ES,2004/7/8,Longman,eng,false,6,4421,72,66,24,2,1988/1/1,John F. Kennedy and a New Generation,book,3,0,11,8,2,2.75,,Paperback,,13,1,"David Burner,Oscar Handlin",,,,,,31,0,4,"american-history,biography,history,politics"
4426,1929626142,The Real Meaning of the Zodiac,9781929626144,,,,ES,,,eng,false,4,4426,141,142,37,10,1989/6/1,The Real Meaning of the Zodiac,book,14,9,10,2,2,3.84,,,,35,9,D. James Kennedy,,,Nancy Britt,,,76,1,8,"christian,non-fiction,theology"
4431,0785270663,What If the Bible Had Never Been Written?,9780785270669,,,,ES,2005/4/10,Thomas Nelson,,false,5,2188766,101,123,33,7,1998/5/5,What if the Bible Had Never Been Written?,,9,14,6,0,4,3.73,304,Paperback,,3,2,"D. James Kennedy,Jerry Newcombe",,,,,,1,1,-1,"american-history,christian,christianity,history,non-fiction,religion,theology"
4436,1843544857,Running with Scissors,9781843544852,,,,ES,2006/11/4,Atlantic Books,en-GB,false,80,242006,522724,1214882,327132,12123,2002/7/10,Running with Scissors,book,88895,112765,82669,28537,14266,3.71,320,Paperback,,668,70,Augusten Burroughs,,,,,,165422,34,2028,"abuse,adult,adult-fiction,american,autobiography,biography,biography-memoir,comedy,contemporary,drama,essays,family,fiction,funny,gay,humor,lgbt,literature,memoir,mental-health,mental-illness,non-fiction,novels,psychology,queer,young-adult"
4441,0712659668,Meditations From The Road: 365 Daily Lessons From The Road Less Travelled and The Different Drum,9780712659666,,,,ES,1993/9/2,Rider & Co,,false,5,975884,256,326,86,5,1993/8/1,Meditations from the Road,,22,31,27,5,1,3.79,384,Paperback,,8,2,M. Scott Peck,,,,,,114,2,5,"christian,non-fiction,philosophy,self-help,spirituality"
4446,0743254678,"Glimpses of the Devil: A Psychiatrist's Personal Accounts of Possession, Exorcism, and Redemption",9780743254670,,,,ES,2005/1/4,Free Press,,false,8,4446,1309,2075,549,58,2005/1/1,"Glimpses of the Devil: A Psychiatrist's Personal Accounts of Possession, Exorcism, and Redemption",,174,168,138,50,19,3.78,259,Hardcover,,447,49,M. Scott Peck,,,,,,609,9,56,"christian,christianity,demons,horror,mythology,non-fiction,paranormal,philosophy,psychology,religion,research,science,spirituality"
4451,0684848597,People of the Lie: The Hope for Healing Human Evil,9780684848594,,,,ES,1998/1/2,Touchstone,en-CA,false,38,4451,12841,25976,6532,487,1983/10/1,People of the Lie: The Hope for Healing Human Evil,book,2448,2214,1302,406,162,3.98,272,Paperback,,5954,423,M. Scott Peck,,,,,,5063,10,290,"abuse,christian,christianity,crime,education,faith,health,history,inspirational,leadership,mental-health,mental-illness,non-fiction,personal-development,philosophy,psychology,reference,religion,research,self-help,sociology,spirituality,theology"
4456,0671525026,What Return Can I Make?: Dimensions of the Christian Experience,9780671525026,,,,ES,1985/11/1,Simon & Schuster,,false,4,4456,90,102,26,2,,What Return Can I Make?: The Dimensions of the Christian Experience (With Tape),book,9,9,5,3,0,3.92,,Hardcover,,24,2,"M. Scott Peck,Marilyn Von Waldner,Patricia  Kay",,,,,,48,0,1,christian
4461,0671769731,PEOPLE OF THE LIE VOL. 3 POSSESSION AND GROUP EVIL: Possession and Group Evil,9780671769734,,,,ES,1992/11/1,Audioworks,,false,38,4451,12841,25976,6532,487,1983/10/1,People of the Lie: The Hope for Healing Human Evil,book,2448,2214,1302,406,162,3.98,0,Audio Cassette,,5,1,M. Scott Peck,,,,,,5063,10,290,"abuse,christian,christianity,crime,education,faith,health,history,inspirational,leadership,mental-health,mental-illness,non-fiction,personal-development,philosophy,psychology,reference,religion,research,self-help,sociology,spirituality,theology"
4466,0425095819,The Casebook of Sherlock Holmes,9780425095812,,,,ES,1986/6/15,Berkley,,false,395,162823,35632,71715,17100,734,1927/6/16,The Case-Book of Sherlock Holmes,book,7301,6342,3000,385,72,4.19,,Paperback,,3,0,Arthur Conan Doyle,,,,,,12571,100,1769,"adult,adult-fiction,adventure,british-literature,classic-literature,classics,collections,crime,detective,english-literature,fiction,historical,historical-fiction,literature,mystery,mystery-thriller,novels,short-stories,suspense,thriller,victorian"
4471,1890517089,Sherlock Holmes,9781890517083,,,,ES,1997/8/1,Core Knowledge Foundation,eng,false,131,482060,8779,18913,4278,127,1891/1/1,,,2426,1333,435,62,22,4.42,,Paperback,Core Classics (US),31,3,Arthur Conan Doyle,,,Michael J. Marshall,,,2721,21,702,"adventure,british-literature,canon,classic-literature,classics,crime,detective,fiction,literature,murder-mystery,mystery,mystery-thriller,novels,short-stories,suspense,thriller"
4476,1560774142,A Prayer For Owen Meany: Curriculum Unit,9781560774143,,,,ES,1996/7/1,Center for Learning,,false,153,4473,408359,1133671,268104,12618,1989/3/28,A Prayer for Owen Meany,book,133649,82601,36329,10510,5015,4.23,,,,3,0,John Irving,,,,,,108844,916,6354,"adult,adult-fiction,american,classics,contemporary,death,drama,fiction,high-school,historical-fiction,humor,literary-fiction,literature,modern,modern-classics,novels,realistic-fiction,religion,school,unfinished,war"
4481,0781753163,Complications in Surgery,9780781753166,,,,ES,2005/8/15,LWW,,false,5,4481,6,17,4,0,2005/8/1,,,1,3,0,0,0,4.25,832,Hardcover,,2,0,,,,"Gerard A. Doherty,Gerard M. Doherty,Michael W. Mulholland",,,1,0,1,
4486,0141000198,Bridget Jones's Diary,9780141000190,,,,ES,,,en-US,false,213,227443,1120113,3106433,825640,8945,1995/3/17,Bridget Jones's Diary,book,239580,277543,213148,63548,31821,3.76,271,,,2846,277,Helen Fielding,,,,,,263071,696,2649,"adult,adult-fiction,british-literature,chick-lit,classics,comedy,contemporary,drama,fiction,funny,humor,literature,love,modern,movies,novels,realistic-fiction,romance"
4491,0754816885,"The Complete Illustrated Book of Appetizers, Buffets, Finger Food & Party Food: How to Plan the Perfect Celebration with Over 400 Inspiring First Course, Nibbles, Finger Foods, Buffet and Party Dishes",9780754816881,,,,ES,2006/8/3,Lorenz Books,,false,1,4491,15,25,6,0,2006/12/25,"The Complete Book of Appetizers, Starters, Finger Food and Party Food",,2,3,1,0,0,4.17,512,Hardcover,,6,0,,,,Bridget Jones,,,5,0,,cookbooks
4496,1405048506,Bridget Jones   The Edge Of Reason,9781405048507,,,,ES,2004/10/1,Macmillan Audio Books,,false,77,363752,125274,324100,90969,2419,1999/11/18,Bridget Jones: The Edge of Reason,book,18218,29190,31307,10075,2179,3.56,,,,14,2,Helen Fielding,,,,,,17047,182,480,"adult,adult-fiction,british-literature,chick-lit,comedy,contemporary,drama,english-literature,fiction,funny,humor,literature,love,modern,movies,novels,realistic-fiction,romance"
4501,0681186666,"Appetizers Finger Food Buffets and Parties: How to Plan the Perfect Celebration with over 400 Inspiring Appetizers, Snacks, First Courses, Party Dishes and Desserts",9780681186668,,,,ES,,,,false,2,4501,92,81,21,5,2005/1/1,"Appetizers, Finger Food, Buffets & Parties",,7,7,5,1,1,3.86,,,,21,5,Bridget Jones,,,,,,39,2,,"cookbooks,cooking,food,reference"
4506,0099466295,Sickened: The True Story of a Lost Childhood,9780099466291,,,,ES,2004/9/30,Arrow,,false,34,4507,43987,56051,15040,1185,2003/1/1,Sickened,book,3628,5440,4495,1189,288,3.73,320,Paperback,,284,47,Julie Gregory,,,,,,26176,76,412,"abuse,adult,autobiography,biography,biography-memoir,crime,family,health,medical,memoir,mental-health,mental-illness,non-fiction,parenting,psychology,science,social-issues,sociology,survival,true-crime"
4516,8423648990,Marina,9788423648993,,,,ES,1999/1/1,Edebe,spa,false,123,4516,53407,130447,32524,2499,1999/1/1,Marina,book,11541,12156,6847,1597,383,4.01,238,Paperback,,23708,1258,Carlos Ruiz Zafón,,,,,,13368,214,716,"adventure,contemporary,drama,fantasy,fiction,gothic,historical,historical-fiction,horror,literary-fiction,magical-realism,mystery,mystery-thriller,novels,paranormal,romance,school,suspense,teen,thriller,young-adult"
4521,1590597362,Beginning Ruby on Rails E-Commerce: From Novice to Professional,9781590597361,,,,ES,2006/11/1,Apress,,false,3,4521,66,77,26,2,2006/1/1,Beginning Ruby on Rails E-Commerce: From Novice to Professional (Rails),book,4,4,8,7,3,2.96,424,Paperback,,26,2,"Christian Hellsten,Jarkko  Laine",,,,,,16,1,1,"history,reference"
4526,950491036X,La sombra del viento,9789504910367,,,,ES,,,spa,false,319,1232,687654,1616340,379330,29623,2001/1/1,La sombra del viento,book,191454,119928,48956,13498,5494,4.26,,,Autores Españoles E Iberoamericanos,101,15,Carlos Ruiz Zafón,,,,,,251584,1127,14402,"adult,adult-fiction,adventure,classics,contemporary,crime,drama,fantasy,fiction,gothic,historical,historical-fiction,history,literary-fiction,literature,magical-realism,mystery,mystery-thriller,novels,romance,suspense,thriller,unfinished"
4531,0330432745,Olivia Joules and the Overactive Imagination,9780330432740,,,,ES,2004/6/1,Pan MacMillan,,false,5,4530,18472,38180,12251,835,2003/11/1,Olivia Joules And The Overactive Imagination,book,1557,2876,4323,2427,1068,3.12,352,Paperback,,216,25,Helen Fielding,,,,,,3972,38,106,"action,adult,adult-fiction,adventure,chick-lit,comedy,contemporary,crime,drama,fiction,funny,humor,literature,modern,mystery,novels,romance,suspense,thriller,unfinished"
4536,0689823320,Up from Jericho Tel,9780689823329,,,,ES,1998/11/1,Atheneum Books for Young Readers,,false,9,4536,590,1188,318,30,1986/1/1,Up From Jericho Tel,book,71,117,107,21,2,3.74,192,Paperback,,298,27,E.L. Konigsburg,,,,,,186,12,4,"childrens,fantasy,fiction,ghosts,juvenile,magical-realism,middle-grade,mystery,paranormal,realistic-fiction,science-fiction,young-adult"
4541,0689856822,"T-backs, T-shirts, Coat and Suit",9780689856822,,,,ES,2003/2/1,Aladdin,,false,13,4541,736,1454,427,40,1993/1/1,"T-backs, T-shirts, Coat and Suit",book,56,144,159,53,15,3.41,176,Paperback,,389,32,E.L. Konigsburg,,,,,,196,10,2,"chapter-books,childrens,fiction,middle-grade,realistic-fiction,young-adult"
4546,1567994490,Foyers and Entryways: For Your Home,9781567994490,,,,ES,1998/9/1,Friedman/Fairfax Publishing,,false,1,4546,2,3,1,0,1998/1/1,Foyers & Entryways (For Your Home),,0,0,1,0,0,3.00,72,Paperback,,1,0,Hallie Einhorn,,,"Francine Hornberger,Reka Simonsen",,,1,0,,
4551,0233000720,Robbie Williams: Angels & Demons: The Unauthorised Biography,9780233000725,,,,ES,2004/10/1,Andre Deutsch,,false,7,4551,111,199,59,2,2003/1/1,Robbie Williams: Angels and Demons,book,9,13,29,7,1,3.37,,Paperback,,44,0,Paul  Scott,,,,,,16,4,,"biography,music,non-fiction"
4556,0711975434,Robbie Williams: In His Own Words,9780711975439,,,,ES,1998/12/1,Omnibus Press,,false,1,4556,5,0,0,0,1998/1/1,Robbie Williams in His Own Words (In His Own Words),,0,0,0,0,0,0.00,96,Paperback,,0,0,Michael Heatley,,,,,,4,0,,biography
4561,1931249121,"Gentlemen Only: A Woman's View of Golf in Augusta, Georgia, and What She Found at the End of Magnolia Lane",9781931249126,,,,ES,2002/2/11,Taylor Trade Publishing,,false,1,4561,3,0,0,0,2002/3/1,Gentlemen Only,book,0,0,0,0,0,0.00,162,Hardcover,,0,0,"Lee Heffernan,Robbie   Williams",,,,,,2,0,,
