413086,8466726365,"San Manuel Bueno, Martir",9788466726368,,,,ES,2003/1/1,Anaya Publishers,,false,85,64503,6625,18065,4652,192,1930/1/1,"San Manuel Bueno, Mártir",book,1553,1562,1097,321,119,3.88,126,Hardcover,,10,1,Miguel de Unamuno,,,,,,1010,31,44,"adult-fiction,christianity,class,classics,college,drama,fiction,high-school,historical,literature,novella,novels,philosophy,religion,school,short-stories,theology"
413091,8476611420,"San Manuel Bueno, mártir de Miguel de Unamuno (Guía de lectura)",9788476611425,,,,ES,1987/1/1,Andros,,false,1,413091,3,8,2,0,1987/1/1,"San Manuel Bueno, mártir de Miguel de Unamuno (Guía de lectura)",book,1,0,1,0,0,4.00,185,,,2,0,Jaume Farrés,,,,,,1,0,,
413096,0122355601,The Politics of Displacement: Racial and Ethnic Transition in Three American Cities,9780122355608,,,,ES,1980/1/1,Academic Press,,false,1,413096,2,0,0,0,1980/1/1,The Politics of Displacement: Racial and Ethnic Transition in Three American Cities (Institute for Research on Poverty Monograph Series),,0,0,0,0,0,0.00,223,Unknown Binding,,0,0,Peter K. Eisinger,,,,,,2,0,,
413101,1600349080,Suddenly Your World Falls Apart: A Guide to Grieving Well,9781600349089,,,,ES,,,eng,false,1,413101,3,4,1,0,2007/1/1,Suddenly Your World Falls Apart: A Guide to Grieving Well,book,0,1,0,0,0,4.00,,,,1,0,Nancy Markworth Brown,,,,,,2,0,,
413106,1579542697,Run Fast: How to Beat Your Best Time -- Every Time,9781579542696,,,,ES,2000/9/30,Rodale Books,,false,4,2221519,427,739,196,18,1992/4/1,Run Fast: How to Train for a 5-K or 10-K Race,,39,90,52,13,2,3.77,224,Paperback,,47,6,Hal Higdon,,,,,,113,6,56,"health,non-fiction,reference,self-help,sports"
413111,8497640942,"Paraiso Perdido, El - Ilustraciones de Dore",9788497640947,,,,ES,,,,false,4,141600,569,1229,268,14,1993/1/1,"Dore's Illustrations for ""Paradise Lost"" (Dover Pictorial Archives)",,181,67,17,2,1,4.59,,,,20,0,"Gustave Doré,John Milton",,,,,,233,2,5,"art,classics,comics,fantasy,fiction,horror,humor,literature,mythology,non-fiction,novels,poetry,reference,religion"
413116,0451202112,Wake of the Perdido Star,9780451202116,,,,ES,2000/9/1,Signet,,false,23,413116,468,819,215,30,1999/1/1,Wake of the Perdido Star,,54,88,56,12,5,3.81,432,Paperback,,155,23,"Daniel Lenihan,Gene Hackman",,,,,,186,11,6,"adventure,fiction,historical-fiction,history,literary-fiction,thriller,travel"
413121,014034540X,The Language of Goldfish,9780140345407,,,,ES,1990/10/1,Puffin,,false,16,413121,527,940,252,29,1980/1/1,The Language of Goldfish,book,60,88,84,16,4,3.73,192,Paperback,,234,29,Zibby Oneal,,,D. Brodie,,,196,15,4,"fiction,juvenile,mental-illness,middle-grade,novels,realistic-fiction,teen,young-adult"
413126,0553481827,GO FIGURE (Ghostwriter),9780553481822,,,,ES,1994/9/1,Skylark,,false,1,413126,12,22,5,0,1994/1/1,GO FIGURE (Ghostwriter),,4,0,0,1,0,4.40,64,Paperback,,5,0,Russell Ginns,Nelle Davis,,,,,6,0,,
413131,0553483935,Attack of the Slime Monster (Ghostwriter),9780553483932,,,,ES,1996/4/1,Skylark,,false,1,413131,18,22,6,1,1996/1/1,Attack of the Slime Monster (Ghostwriter),,3,0,1,2,0,3.67,128,Paperback,,6,1,Carin Greenberg Baker,,,,,,11,0,,"horror,middle-grade,mystery-thriller"
413141,3453089308,Das Volk der Erde,9783453089303,,,,ES,,,ger,false,25,729380,5879,15673,3800,81,1992/1/1,People of the Earth,book,1572,1296,793,111,28,4.12,,,,2,0,"Kathleen O'Neal Gear,W. Michael Gear",,,,,,1393,10,35,"adult,adventure,anthropology,fantasy,fiction,historical,historical-fiction,history,mythology,novels,romance,teen"
413151,0793588618,Steven Curtis Chapman Favorites: Easy Guitar with Notes and Tab,9780793588619,,,,ES,1998/5/1,Hal Leonard Publishing Corporation,,false,1,413151,2,0,0,0,1998/1/1,Steven Curtis Chapman Favorites: Easy Guitar with Notes and Tab,,0,0,0,0,0,0.00,64,Paperback,,0,0,,,Steven Curtis Chapman,,,,2,0,,
413156,0439633931,"Paris, 1850 (Vampire Plagues, #2)",9780439633932,,,,ES,2005/9/1,Scholastic Paperbacks,eng,false,11,413156,1462,2838,735,26,2004/12/1,"Paris, 1850 (Vampire Plagues, #2)",book,233,243,198,46,15,3.86,196,Paperback,,667,25,Sebastian Rook,,,,,,458,7,16,"adventure,childrens,fantasy,fiction,historical,historical-fiction,horror,middle-grade,paranormal,supernatural,vampires,young-adult"
413161,0374526567,The Flagellants,9780374526566,,,,ES,1999/12/1,"Farrar, Straus and Giroux",,false,2,413161,75,65,15,5,1966/1/1,Les Flagellants,book,8,5,1,1,0,4.33,214,Paperback,,14,4,Carlene Hatcher Polite,,,,,,56,1,,"classics,fiction,literature"
413166,006051115X,"Good Work, Amelia Bedelia",9780060511159,,,,ES,2003/8/12,Greenwillow Books,eng,false,14,413166,6034,20128,4730,72,1976/1/1,"Good Work, Amelia Bedelia",book,2545,1155,794,165,71,4.26,64,Paperback,,4608,56,Peggy Parish,Lynn Sweat,,,,,728,48,15,"chapter-books,childrens,classics,comedy,fiction,funny,humor,juvenile,picture-books,school,young-adult"
413171,0375811168,Gaspard in the Hospital (The Misadventures of Gaspard and Lisa),9780375811166,,,,ES,2001/9/11,Knopf Books for Young Readers,,false,4,413171,59,147,37,3,2000/7/1,Gaspard in the Hospital (The Misadventures of Gaspard and Lisa),,13,13,9,1,1,3.97,32,Hardcover,,33,3,Anne Gutman,Georg Hallensleben,,,,,10,3,,picture-books
413176,0375822291,Gaspard and Lisa's Christmas Surprise (Gaspard and Lisa Books),9780375822292,,,,ES,2002/9/10,Knopf Books for Young Readers,,false,8,413176,74,192,48,1,2000/1/1,Gaspard and Lisa's Christmas Surprise (Gaspard and Lisa Books),,19,15,10,3,1,4.00,32,Hardcover,,43,1,Anne Gutman,Georg Hallensleben,,,,,9,4,1,"childrens,christmas,holiday,picture-books"
413181,0736686576,The Clash Of Civilizations And The Remaking Of World Order,9780736686570,,,,ES,,,,false,86,413179,24614,31731,8494,633,1996/1/1,The Clash of Civilizations and the Remaking of World Order,book,2378,2972,2056,697,391,3.74,,,,7,0,Samuel P. Huntington,,,,,,12661,13,1038,"academic,american,anthropology,business,classics,economics,education,historical,history,international,non-fiction,philosophy,politics,reference,religion,school,science,society,sociology,war"
413186,0793530326,Playing Techniques and Performance Studies for Trumpet: Volume 2,9780793530328,,,,ES,,,,false,1,413186,2,0,0,0,1995/1/1,"Playing Techniques and Performance Studies for Trumpet, Vol. 2",,0,0,0,0,0,0.00,,,,0,0,Arturo Sandoval,,,,,,2,0,,
413191,1560776056,Writing Skills and the Job Search,9781560776055,,,,ES,,,,false,1,413191,1,0,0,0,2001/6/1,Writing Skills and the Job Search,,0,0,0,0,0,0.00,,,,0,0,"Cecelia M. Munzenmaier,Center for Learning Network,Chrisa L. Hotchkiss",,,,,,1,0,,
413196,0969222408,Ships Log On Searching For Seafaring Roots,9780969222408,,,,ES,,,,false,1,413196,1,0,0,0,,Ships log on searching for seafaring roots,,0,0,0,0,0,0.00,,,,0,0,Thomas J. Holmes,,,,,,1,0,,
413201,0813397618,The Political Economy Of European Monetary Unification,9780813397610,,,,ES,2000/11/27,Westview Press,,false,4,413201,8,4,1,0,1994/1/1,The Political Economy of European Monetary Integration,book,0,1,0,0,0,4.00,224,Paperback,,1,0,"Barry Eichengreen,Jeffry A. Frieden",,,,,,6,0,,
413206,1843541432,The Face,9781843541431,,,,ES,2003/6/1,Atlantic Books (UK),,false,4,413206,26,23,8,2,2003/1/1,The Face,book,0,2,4,1,1,2.88,,Paperback,,7,1,Phil Whitaker,,,,,,13,1,,thriller
413216,0309047900,Computing Professionals: Changing Needs for the 1990s,9780309047906,,,,ES,1993/2/1,National Academies Press,,false,1,413216,1,0,0,0,1992/1/1,Computing Professionals: Changing Needs for the 1990s,,0,0,0,0,0,0.00,164,Paperback,,0,0,"Commission on Physical Science & Mathema,National Research Council",,,,,,1,0,,
413226,1400031028,Paris In Mind,9781400031023,,,,ES,2003/7/8,Vintage,en-US,false,2,413226,518,692,193,27,2003/7/8,Paris In Mind,book,36,64,73,17,3,3.59,267,Paperback,,193,27,,,,Jennifer  Lee,,,254,14,18,"biography-memoir,essays,fiction,france,historical,literature,memoir,non-fiction,short-stories,travel,unfinished"
413231,0820308323,Burden of Being Civilized: Anthropological Perspectives on Discontent of Civilization (Southern Anthropological Society. Proceedings No 18),9780820308326,,,,ES,,,,false,2,413230,3,0,0,0,1986/1/1,"The Burden of Being Civilized: An Anthropological Perspective on the Discontents of Civilization (Southern Anthropological Society Proc., No 18)",,0,0,0,0,0,0.00,,,,0,0,Miles Richardson,,,Malcolm C. Webb,,,2,0,,
413241,2012242596,Gaspard Et Lisa S'Ennuient - 13,9782012242593,,,,ES,2001/10/1,Hachette Book Group USA,,false,2,413241,7,4,1,0,2001/10/1,Gaspard et Lisa s'ennuient,,0,1,0,0,0,4.00,,Hardcover,,1,0,"Anne Gutman,Georg Hallensleben",,,,,,4,0,1,
413246,0415311608,Encyclopedia of International Relations and Global Politics,9780415311601,,,,ES,2005/11/7,Routledge,,false,7,413246,2,0,0,0,2005/11/7,Encyclopedia of International Relations and Global Politics,,0,0,0,0,0,0.00,911,Hardcover,,0,0,,,,Martin Griffiths,,,2,0,,
413251,0553575791,"Simeon's Bride (Michael McKenna, #1)",9780553575798,,,,ES,1996/9/1,Bantam,,false,12,413251,209,350,104,13,1995/7/31,Simeon's Bride,book,15,38,30,12,9,3.37,368,Paperback,,81,10,Alison G. Taylor,,,,,,75,10,3,"crime,dark,fiction,mystery,mystery-thriller,suspense"
413256,1561453919,The Boy Who Was Raised by Librarians,9781561453917,,,,ES,2007/3/1,Peachtree Publishing Company,eng,false,3,413256,3959,9203,2236,375,2007/1/1,The Boy Who Was Raised by Librarians,book,920,771,448,78,19,4.12,32,Hardcover,,2231,375,Carla  Morris,Brad Sneed,,,,,1377,34,12,"childrens,fiction,funny,humor,juvenile,middle-grade,picture-books,realistic-fiction"
413261,083571831X,Le Guin and Identity in Contemporary Fiction,9780835718318,,,,ES,1988/1/1,UMI Research Press,,false,1,413261,2,0,0,0,1987/11/1,"Le Guin and Indentity in Contemporary Fiction (Studies in Speculative Fiction, No 16)",,0,0,0,0,0,0.00,183,Hardcover,,0,0,Bernard Selinger,,,Robert Scholes,,,2,0,,
413266,1861976917,Making It Happen: Reflections on Leadership,9781861976918,,,,ES,2003/6/11,Profile Books,,false,4,5541673,52,49,15,0,2003/8/1,Making It Happen,,0,6,8,0,1,3.27,288,Paperback,,3,0,John Harvey-Jones,,,,,,22,1,,"biography,business,non-fiction,self-help"
413271,9068314076,"Peinture Et Arts Du Livre, Essai Sur La Litterature Technique Indo-Persane. Paperback",9789068314076,,,,ES,1992/1/1,Peeters,,false,1,413271,1,0,0,0,1992/1/1,"Peinture Et Arts Du Livre, Essai Sur La Littirature Technique Indo-Persane. Paperback (Bibliotheque Iranienne)",,0,0,0,0,0,0.00,,Paperback,,0,0,Yves Porter,,,,,,1,0,,
413276,1594730083,The Mystic Poets,9781594730085,,,,ES,2004/2/1,Skylight Paths Publishing,eng,false,1,413276,21,30,7,0,2004/2/1,Poems ,book,2,5,0,0,0,4.29,125,Hardcover,,7,0,"Rabindranath Tagore,Swami Adiswarananda",,,,,,11,0,,"classics,fiction,poetry"
413281,8489163790,"Un amor de Swann (En busca del tiempo perdido, #1.2)",9788489163799,,,,ES,,,spa,false,108,945735,3485,7611,1945,105,1913/1/1,Un amour de Swann,book,763,563,377,171,71,3.91,,,,11,4,Marcel Proust,,,,,,1083,17,102,"classics,fiction,france,humor,literature,modern-classics,novels,poetry,romance,school,unfinished"
413286,0195684176,The Oxford India Illustrated Children's Tagore,9780195684179,,,,ES,2006/10/1,"Oxford University Press, USA",,false,1,413286,6,9,2,0,2006/1/1,The Oxford India Illustrated Children's Tagore,,1,1,0,0,0,4.50,119,Paperback,,2,0,,,,Sukanta Chaudhuri,,,3,0,,
413296,0595337015,Close Enough for Government Work,9780595337019,,,,ES,,,,false,1,413296,4,0,0,1,2004/1/1,Close Enough for Government Work,,0,0,0,0,0,0.00,,,,0,1,Alan L. Hutcheson,,,,,,2,0,,
413301,0321364805,Understanding Ethnic Conflict: The International Dimension,9780321364807,,,,ES,2005/10/1,Longman Publishing Group,,false,1,413301,14,17,5,0,2005/11/10,Understanding Ethnic Conflict: The International Dimension (3rd Edition),,2,0,2,0,1,3.40,336,Paperback,,5,0,"Raymond C. Taras,Raymond Taras",,,,,,6,0,,"non-fiction,politics,research"
413311,9589494617,El Contrabajo Y Otros Cuentos Humorsticos,9789589494615,,,,ES,,,,false,3,6563376,25,66,16,2,1994/1/1,UN ROMAN CU UN CONTRABAS SI ALTE POVESTIRI,,8,2,6,0,0,4.12,,,,1,0,Anton Chekhov,,,,,,6,0,1,
413326,1852423234,Haruko: Love Poems: [US only],9781852423230,,,,ES,1998/1/1,Serpent's Tail,,false,2,413326,469,862,207,23,1993/2/1,Haruko/Love Poems (High Risk Books),,85,79,35,8,0,4.16,140,Paperback,,204,23,June Jordan,,,Sara  Miles,,,204,5,5,"art,family,feminism,gay,lgbt,poetry,queer"
413331,0030851130,The Voice of the Children,9780030851131,,,,ES,1970/12/31,Holt McDougal,,false,2,413331,39,23,5,1,1970/6/16,The Voice of the Children,book,3,2,0,0,0,4.60,101,Hardcover,,5,1,June Jordan,,,,,,33,0,,"poetry,teaching"
413336,1577483103,Walking The Dog,9781577483106,,,,ES,1998/12/31,Not Avail,,false,2,413336,42,50,12,0,1998/12/31,Walking the Dog,book,5,4,3,0,0,4.17,170,Unknown Binding,,10,0,Gail Sattler,,,,,,21,1,,"christian-fiction,fiction,romance"
413341,0690002122,New Life: New Room,9780690002126,,,,ES,1975/1/1,Crowell,,false,2,413341,23,28,6,2,,New Life: New Room,book,4,2,0,0,0,4.67,52,Unknown Binding,,6,2,June Jordan,Ray Cruz,,,,,15,0,,"childrens,family,poetry"
413346,1401907113,What Happens When We Die?: A Groundbreaking Study into the Nature of Life and Death,9781401907112,,,,ES,2007/2/1,Hay House,,false,10,413346,442,680,189,28,2005/9/1,What Happens When We Die?: A Groundbreaking Study into the Nature of Life and Death,book,49,54,54,25,7,3.60,240,Paperback,,107,16,Sam Parnia,,,,,,187,6,24,"death,health,non-fiction,psychology,science,spirituality"
413351,0517168014,How We Die,9780517168011,,,,ES,1996/4/28,Random House Value Publishing,,false,29,49286,20980,26346,6489,488,1994/1/25,How We Die: Reflections on Life's Final Chapter,book,2485,2375,1242,308,79,4.06,0,Hardcover,,6,0,Sherwin B. Nuland,,,,,,12921,37,596,"american,death,essays,family,health,history,medical,memoir,non-fiction,philosophy,psychology,reference,school,science,self-help,social-issues,sociology,spirituality"
413356,0316141526,The Comeback Challenge,9780316141529,,,,ES,1996/1/2,"Little, Brown Books for Young Readers",eng,false,11,413356,110,120,35,4,1996/1/1,The Comeback Challenge (Matt Christopher Sports Classics),book,6,9,16,2,2,3.43,176,Paperback,,29,4,Matt Christopher,Karen Meyer,,,,,40,2,9,"chapter-books,childrens,sports"
413361,031245399X,The Kindness of Strangers,9780312453992,,,,ES,,,,false,5,5224847,77,59,15,3,1985/1/1,The Kindness of Strangers,book,3,8,4,0,0,3.93,,,,6,1,Bernard Taylor,,,,,,60,2,,horror
413366,1419161733,The Fables of La Fontaine,9781419161735,,,,ES,2004/6/17,Kessinger Publishing,,false,333,1151331,17502,47979,11858,114,1668/1/1,Fables Choisies mises en vers par M. De la Fontaine,book,4649,3914,2613,557,125,4.05,444,Paperback,,1,0,Jean de La Fontaine,,,,,,4051,44,159,"animals,childrens,classic-literature,classics,fairy-tales,fantasy,fiction,france,literature,novels,philosophy,poetry,school,short-stories,young-adult"
413371,0380711508,Worldwalk,9780380711505,,,,ES,1990/12/1,Avon Books,,false,3,413371,289,593,141,17,,Worldwalk,,61,52,24,4,0,4.21,10,Paperback,,121,15,Steven M. Newman,,,,,,101,4,9,"adventure,autobiography,non-fiction,travel"
413376,0936197455,"Wayne: An Abused Child's Story of Courage, Survival, and Hope",9780936197456,,,,ES,2003/3/3,Harbor Press,,false,5,413376,462,591,143,21,2003/3/3,"Wayne: An Abused Child's Story of Courage, Survival, and Hope",book,54,57,29,3,0,4.13,224,Hardcover,,125,18,"Leslie Alan Horvitz,Wayne Theodore",,,,,,261,6,11,"crime,memoir,mental-health,non-fiction"
413381,1585423602,Fiet's Vase,9781585423606,,,,ES,2004/10/7,Tarcher,,false,7,413381,119,189,51,6,2003/1/1,Fiet's Vase,,11,19,16,5,0,3.71,256,Paperback,,40,3,Alison Leslie Gold,,,,,,51,4,3,"autobiography,contemporary,european-literature,history,memoir,non-fiction,short-stories,survival,war,writing"
413386,1932511245,Our Post-Soviet History Unfolds: Poems,9781932511246,,,,ES,2005/9/1,Sarabande Books,eng,false,1,413386,69,132,31,9,2005/9/1,Our Post-Soviet History Unfolds: Poems,book,12,15,4,0,0,4.26,88,Paperback,,31,9,Eleanor Lerman,,,,,,31,0,1,"poetry,politics"
413391,155970540X,"Dear God, Have You Ever Gone Hungry?",9781559705400,,,,ES,,,,false,7,413391,261,600,148,18,1998/6/1,"Dear God, Have You Ever Gone Hungry?",book,58,51,30,7,2,4.05,,,,85,15,Joseph Bau,,,,Shlomo Yurman,,89,3,3,"autobiography,biography,biography-memoir,drama,european-literature,faith,historical,history,memoir,non-fiction,war"
413396,0299102947,"The Bloodless Revolution: England, 1688",9780299102944,,,,ES,1985/11/15,University of Wisconsin Press,,false,1,413396,14,19,6,1,1985/11/15,The Bloodless Revolution: England 1688,,0,2,3,1,0,3.17,360,Paperback,,6,1,Stuart E. Prall,,,,,,6,1,,history
413401,0415957125,"Right to Be Hostile: Schools, Prisons, and the Making of Public Enemies",9780415957120,,,,ES,2007/4/1,Routledge,,false,8,413401,103,81,18,3,2007/7/1,"Right to Be Hostile: Schools, Prisons, and the Making of Public Enemies",,13,1,4,0,0,4.50,224,Paperback,,18,3,Erica R. Meiners,,,,,,75,0,2,"school,teaching"
413416,0970865805,A Guide To Newport's Cliff Walk,9780970865809,,,,ES,,,,false,6,6655109,95,128,34,5,2000/1/1,A Guide to Newport's Cliff Walk (RI): Tales of Seaside Mansions and the Gilded Age Elite,,9,11,11,3,0,3.76,,,,7,2,Ed Morris,,,,,,30,4,18,"history,non-fiction"
413421,075990362X,Death On The Cliff Walk (A Gilded Age Mystery #1),9780759903623,,,,ES,,,eng,false,11,413417,221,278,82,13,1994/1/1,Death On The Cliff Walk (A Gilded Age Mystery),book,11,28,28,12,3,3.39,,,"3 1/2 Diskette, HTML",0,0,Mary Kruger,,,,,,105,5,4,"cozy-mystery,fiction,historical,historical-fiction,mystery"
413426,0820322695,Serendib,9780820322698,,,,ES,2001/3/5,University of Georgia Press,,false,6,413426,106,196,50,9,2001/1/1,Serendib,,14,22,11,2,1,3.92,232,Hardcover,,46,6,Jim Toner,,,,,,40,2,4,"family,memoir,travel"
413431,0452284139,Dangerous Waters: Modern Piracy and Terror on the High Seas,9780452284135,,,,ES,2003/9/30,Plume Books,eng,false,7,413431,511,861,238,20,2003/9/30,Dangerous Waters: Modern Piracy and Terror on the High Seas,book,40,98,73,23,4,3.62,368,Paperback,,214,18,John S. Burnett,,,,,,197,10,11,"adventure,crime,essays,history,international,non-fiction,politics,science,travel,true-crime,unfinished"
413436,1400078520,At the Tomb of the Inflatable Pig: Travels Through Paraguay,9781400078523,,,,ES,2005/3/8,Vintage,,false,12,413436,1200,2069,557,97,2003/1/1,At the Tomb of the Inflatable Pig: Travels Through Paraguay,book,128,226,133,56,14,3.71,400,Paperback,,463,80,John Gimlette,,,,,,510,15,33,"adventure,history,memoir,non-fiction,travel"
413441,1556525192,Off the Map: A Journey Through the Amazonian Wild,9781556525193,,,,ES,2004/4/1,Chicago Review Press,,false,3,413441,109,143,37,4,2001/1/1,Off the Map: A Journey Through the Amazonian Wild,book,10,14,12,0,1,3.86,352,Paperback,,33,3,John  Harrison,,,,,,65,0,1,"adventure,nature,non-fiction,travel"
413446,1890849014,"Nature, Nurture, and Chance: The Lives of William Edward and Peter Trout",9781890849016,,,,ES,1998/1/1,Dorpete Press,,false,1,413446,2,0,0,0,1997/11/1,"Nature, Nurture, and Chance : The Lives of William, Edward, and Peter Trout",,0,0,0,0,0,0.00,144,Hardcover,,0,0,Peter M. Rinaldo,,,,,,2,0,,
413451,0933635885,The Stars Are Right!: Seven Disturbing Tales of Mankind's Corruption (Call of Cthulhu RPG),9780933635883,,,,ES,,,,false,2,408992,49,97,25,0,1992/6/1,The Stars Are Right!: Seven Disturbing Tales of Mankind's Corruption (Call of Cthulhu),book,6,12,6,0,1,3.88,128,,1st Edition,11,0,,,"Andre Bishop,D.H. Frew,Fred Behrendt,Gary Sumpter,John Tynes,Kevin A. Ross,Richard Watts,Steve Hatherly,Steven C. Rasmussen",Keith Herber,,,11,1,,"fantasy,horror"
413456,1568821042,Singers of Strange Songs: A Celebration of Brian Lumley,9781568821047,,,,ES,2005/12/3,Chaosium,,false,1,413456,158,236,61,7,1997/8/1,Singers of Strange Songs: A Celebration of Brian Lumley (Call of Cthulhu Fiction),book,21,20,12,7,1,3.87,238,Paperback,,61,7,"Benjamin Adams,Brian Lumley,C.J. Henderson,Don D'Ammassa,Donald R. Burleson,Gregory Nicoll,James Robert Smith,John Tynes,Lois H. Gresh,Stephen Mark Rainey,Tina L. Jens",,,Scott David Aniolowski,,,77,3,1,"fantasy,fiction,horror,short-stories"
413461,0736698353,Library: An Unquiet History,9780736698351,,,,ES,2003/12/30,Books on Tape,,false,18,23316550,5194,5356,1534,234,2003/1/1,Library: An Unquiet History,book,277,469,559,189,40,3.49,,Audio CD,,11,6,Matthew Battles,,,,,,1316,49,74,"academic,adult,american,grad-school,history,non-fiction,philosophy,reference,school,textbooks,unfinished,writing"
413466,0345337069,The Wishing Horse of Oz,9780345337061,,,,ES,1986/8/12,Del Rey,eng,false,10,413466,367,434,112,4,1935/1/1,The Wishing Horse of Oz ,book,42,26,33,10,1,3.88,256,Paperback,,103,3,Ruth Plumly Thompson,,,,,,211,10,1,"adult,adventure,chapter-books,childrens,classics,fairy-tales,fantasy,fiction,juvenile,middle-grade,young-adult"
413471,0345328671,The Yellow Knight of Oz (Book 24),9780345328670,,,,ES,1986/5/12,Del Rey,en-US,false,3,413471,399,503,130,4,1930/1/1,The Yellow Knight of Oz,book,46,34,38,11,1,3.87,240,Paperback,,127,4,"John R. Neill,L. Frank Baum,Ruth Plumly Thompson",,,,,,211,15,1,"adult,adventure,chapter-books,childrens,classics,fantasy,fiction,juvenile,middle-grade,young-adult"
413476,0696225816,Biggest Book of Diabetic Recipes,9780696225819,,,,ES,2005/11/1,Better Homes  Gardens,,false,1,413476,112,278,75,4,2005/11/29,Biggest Book of Diabetic Recipes: More than 350 Great-Tasting Recipes for Living Well with Diabetes (Better Homes & Gardens,book,22,18,27,7,1,3.71,416,Spiral-bound,,75,4,,,,Tricia Laning,,,23,1,3,"cookbooks,cooking,health"
413481,0741406632,Inspirations: Stories of Breathing Better and Living Well,9780741406637,,,,ES,,,,false,1,413481,2,0,0,0,2001/1/1,Inspirations: Stories of Breathing Better and Living Well,,0,0,0,0,0,0.00,,,,0,0,Jane Martin,,,,,,1,0,,
413486,0916288390,"A Boy, a Chicken & the Lion of Judah",9780916288396,,,,ES,2012/4/1,Micah Publications,,false,2,413486,8,15,4,1,1995/3/1,"A Boy, a Chicken, and the Lion of Judah: How Ari Becoame a Vegetarian",,1,1,2,0,0,3.75,45,Paperback,,4,1,Roberta Kalechofsky,Anselm Atkins,,,,,4,0,,animals
413491,0425207846,Your Big Break,9780425207840,,,,ES,2006/3/7,Berkley,eng,false,11,413491,2341,4755,1311,86,2006/1/1,Your Big Break,book,291,441,423,111,45,3.63,308,Paperback,,1234,77,Johanna Edwards,,,,,,817,21,14,"adult,adult-fiction,chick-lit,drama,fiction,funny,humor,relationships,romance"
413496,2070360342,Les caves du Vatican,9782070360345,,,,ES,1972/2/1,Gallimard Education,,false,93,413496,4032,7552,2074,129,1914/1/1,Les caves du Vatican,book,456,713,656,203,46,3.64,,Paperback,,1178,36,André Gide,,,,,,1388,10,56,"adult,adventure,classics,crime,fiction,france,literary-fiction,literature,modern,modern-classics,mystery,novels,thriller"
413501,142880269X,Behavior Modification What It Is And How To Do It,9781428802698,,,,ES,2006/6/20,Academic Internet Publishers,,false,1,413501,6,10,2,0,2006/6/20,Behavior Modification What It Is And How To Do It,book,2,0,0,0,0,5.00,132,Paperback,,2,0,Garry Martin,,,,,,2,1,,textbooks
413506,0534348998,Behavior Modification in Applied Settings,9780534348991,,,,ES,2001/1/1,Wadsworth Publishing Company,,false,9,413506,102,142,39,2,1980/1/1,Behavior Modification in Applied Settings,,7,18,9,3,2,3.64,528,Paperback,,21,1,Alan E. Kazdin,,,,,,39,0,3,"health,psychology,reference,school"
413511,0820407704,La Structure Mythique de La Modification de Michel Butor,9780820407708,,,,ES,1994/3/1,"Peter Lang Gmbh, Internationaler Verlag Der Wissenschaften",,false,1,413511,3,0,0,0,1994/6/1,"LA Structure Mythique De LA Modification De Michel Butor (American University Studies Series II, Romance Languages and Literature)",,0,0,0,0,0,0.00,126,Hardcover,,0,0,Patricia A. Struebig,,,,,,2,0,,
413516,0810111004,In the Jaws of Life and Other Stories,9780810111004,,,,ES,1993/11/15,Northwestern University Press,,false,10,5969573,851,1972,534,18,1981/1/1,Štefica Cvek u raljama života,book,122,208,136,54,14,3.69,252,Paperback,,30,3,Dubravka Ugrešić,,,,Celia Hawkesworth,,187,9,,"chick-lit,classics,feminism,fiction,funny,humor,novels,short-stories"
413521,0821228420,Unchained Memories: Readings from the Slave Narratives,9780821228425,,,,ES,2003/2/10,Bulfinch Press,,false,2,413521,140,315,70,13,2003/1/1,Unchained Memories: Readings from the Slave Narratives,,43,19,8,0,0,4.50,159,Hardcover,,70,13,"Cynthia Goodman,Henry Louis Gates Jr.",,,,,,48,5,3,"history,memoir,non-fiction"
413526,1557090157,Kansas Slave Narratives,9781557090157,,,,ES,2006/5/1,Applewood Books,,false,1,413526,3,5,1,1,2006/1/1,Kansas Slave Narratives,,1,0,0,0,0,5.00,168,Paperback,,1,1,,,,,,,2,0,,history
413531,0285502638,"Goodbye, Friend",9780285502635,,,,ES,1969/10/1,Souvenir P.,eng,false,8,413531,122,207,56,2,1968/1/1,Adieu l'ami,book,15,20,14,3,4,3.70,185,Hardcover,,34,1,Sébastien Japrisot,,,,Patricia Allen Dreyfus,,44,3,2,"contemporary,crime,fiction,mystery"
413536,2070406547,L'été Meurtrier,9782070406548,,,,ES,1998/10/23,Gallimard Education,,false,25,394015,939,1848,460,31,1977/1/1,L'été meurtrier,book,153,189,94,21,3,4.02,433,Mass Market Paperback,,25,2,Sébastien Japrisot,,,,,,338,8,12,"adventure,crime,fiction,france,literature,mystery,thriller,unfinished"
413541,1557288267,Out of the Shadows: A Biographical History of African American Athletes,9781557288264,,,,ES,,,,false,2,413541,10,18,4,0,2006/11/1,Out of the Shadows: A Biographical History of African American Athletes,,3,0,1,0,0,4.50,,,,3,0,,,,David K. Wiggins,,,4,0,,"history,non-fiction"
413546,0719561558,Goat - Story/ Kasmir & Notting Hill,9780719561559,,,,ES,,John Murray Publishers,,false,3,413546,27,45,12,2,2002/1/1,Goat: A Story of Kashmir & Notting Hill,,3,5,2,2,0,3.75,247,Unknown Binding,,10,2,Justine Hardy,,,,,,12,0,,"novels,travel"
